"status_id","created_at","user_id","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count"
"1038838494364397568",2018-09-09 17:16:12,"2400260346","contrapuntovzla","@arizarate #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837966142091269",2018-09-09 17:14:06,"2400260346","contrapuntovzla","@ximeg31 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837941123129345",2018-09-09 17:14:00,"2400260346","contrapuntovzla","@JRockGonzalez #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837440495149059",2018-09-09 17:12:01,"2400260346","contrapuntovzla","@mirendunixe #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,1,0
"1039102478393004032",2018-09-10 10:45:11,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/wIwnLJaQ1J","Postcron App",FALSE,FALSE,0,1
"1038838364890378240",2018-09-09 17:15:41,"2400260346","contrapuntovzla","@Nickhd96 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,1,0
"1038837848038887424",2018-09-09 17:13:38,"2400260346","contrapuntovzla","@LuisaDeAbreu1 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837767667625986",2018-09-09 17:13:19,"2400260346","contrapuntovzla","@Aimegsinha #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837740949970946",2018-09-09 17:13:12,"2400260346","contrapuntovzla","@nikvarela #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837646716530689",2018-09-09 17:12:50,"2400260346","contrapuntovzla","@JhonCalles #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,2,1
