status_id,created_at,user_id,screen_name,text,source,is_quote,is_retweet,favorite_count,retweet_count
994192745781780480,2018-05-09T12:29:56Z,242378825,corpoelecmerida,@OscarG272 Procedemos a informar su caso al Dpto. Correspondiente. Gracias por escribirnos. @LMOTTAD,TweetDeck,FALSE,FALSE,0,0
993977648014602240,2018-05-08T22:15:13Z,242378825,corpoelecmerida,"@yakie_quintero Podría indicarnos número de NIC, teléfono de contacto y Pto. de Ref. Para validar su requerimiento.",TweetDeck,FALSE,FALSE,0,0
993950711175172096,2018-05-08T20:28:10Z,242378825,corpoelecmerida,"@jhonnymorantes @LMOTTAD Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
993943290360844288,2018-05-08T19:58:41Z,242378825,corpoelecmerida,"@paz_yluz2 @LMOTTAD @CORPOELECinfo @NicolasMaduro @dcabellor @TareckPSUV @JEHYSONGUZMAN Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
993943257452343296,2018-05-08T19:58:33Z,242378825,corpoelecmerida,"@JAngelLeon @LMOTTAD Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
993942439953084416,2018-05-08T19:55:18Z,242378825,corpoelecmerida,"@adeloza77 @LMOTTAD Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
993939411774640128,2018-05-08T19:43:16Z,242378825,corpoelecmerida,"@jhonnymorantes @LMOTTAD Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
993939225803415552,2018-05-08T19:42:32Z,242378825,corpoelecmerida,"@jadesdelgado @ReporteYa Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
993939165380317184,2018-05-08T19:42:18Z,242378825,corpoelecmerida,"@xeniaoviedo Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
993939111001186304,2018-05-08T19:42:05Z,242378825,corpoelecmerida,"@JenJen271 @SOSFauna Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
993939066449211392,2018-05-08T19:41:54Z,242378825,corpoelecmerida,"@miguelaet @CORPOELECinfo Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
993939047230902272,2018-05-08T19:41:50Z,242378825,corpoelecmerida,"@yajaira_ramos @LMOTTAD Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
993927745397772288,2018-05-08T18:56:55Z,242378825,corpoelecmerida,"@ivanrive3 Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
993904897996320768,2018-05-08T17:26:08Z,242378825,corpoelecmerida,"@elsapito_ula Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,1,1
993888050802561024,2018-05-08T16:19:11Z,242378825,corpoelecmerida,"#AHORA Por condiciones atmosféricas adversas se presenta avería en el sector La Milagrosa, personal al tanto. Agradecemos su comprensión @LMOTTAD",TweetDeck,FALSE,FALSE,1,0
993617488851161088,2018-05-07T22:24:04Z,242378825,corpoelecmerida,"@acooprei Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso. @LMOTTAD",TweetDeck,FALSE,FALSE,1,0
993548968490602496,2018-05-07T17:51:47Z,242378825,corpoelecmerida,"@paz_yluz2 Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso.",TweetDeck,FALSE,FALSE,0,0
993548636482043904,2018-05-07T17:50:28Z,242378825,corpoelecmerida,"RT @mppeevzla: #Ahora|| Presidente de Venezuela, Nicolás Maduro recibe a su homólogo #Palestino, Mahmud Abás https://t.co/1cbC2VYdp3",TweetDeck,FALSE,TRUE,0,11
993548202140950528,2018-05-07T17:48:45Z,242378825,corpoelecmerida,RT @NicolasMaduro: #EnVivo 📹 | Palacio de Miraflores | Llegamos a la casa del pueblo para sostener importantes reuniones en el marco del fo…,TweetDeck,FALSE,TRUE,0,2481
993532282110644224,2018-05-07T16:45:29Z,242378825,corpoelecmerida,RT @NicolasMaduro: Las fuerzas de la Revolución hemos ganado democrática e impecablemente 22 elecciones en los últimos 19 años. Hemos recor…,TweetDeck,FALSE,TRUE,0,2562
993532056394231808,2018-05-07T16:44:35Z,242378825,corpoelecmerida,"RT @NicolasMaduro: Soy un hijo de Cristo, y les agradezco con el alma y el corazón su apoyo. Que Dios bendiga al Pueblo de Venezuela. #Junt…",TweetDeck,FALSE,TRUE,0,2713
993514340081946624,2018-05-07T15:34:11Z,242378825,corpoelecmerida,"Equipo de la Oficina de Atención Ciudadana de @corpoelecmerida, efectuó donativo de Alimentos para la Unidad Psiquiátrica Aguda (UPA) del IHULA, gracias a la comunidad de San Simón @LMOTTAD @ricardocodme https://t.co/0ZhhsheCgS",Twitter Web Client,FALSE,FALSE,1,1
993511382741024768,2018-05-07T15:22:26Z,242378825,corpoelecmerida,"Con apoyo de la Alcaldía Bolivariana de Alberto Adriani, se cumplió jornada de desmalezamiento en la Subestación El Bosque de El Vigía @LMOTTAD @carlosborgesp @ricardocodme @rafsalazar75 https://t.co/N43NQcc0ft",Twitter Web Client,FALSE,FALSE,1,0
993509908237705216,2018-05-07T15:16:35Z,242378825,corpoelecmerida,Cuadrillas de @corpoelecmerida continúan con las labores de mantenimiento en diferentes subestaciones con el apoyo de efectivos de la FANB... Un Solo Gobierno en favor del Pueblo! @LMOTTAD @carlosborgesp @ricardocodme https://t.co/6vmBB2J37s,Twitter Web Client,FALSE,FALSE,0,0
993493916581285888,2018-05-07T14:13:02Z,242378825,corpoelecmerida,@irisomar Caso remitido al personal correspondiente para su atención a la brevedad posible.  Agradecemos su comprensión @LMOTTAD,TweetDeck,FALSE,FALSE,0,0
992934353989758976,2018-05-06T01:09:32Z,242378825,corpoelecmerida,@leonardott72 @elsapito_ula Favor indique su NIC. Y Telef. De contacto para gestionar sus casos.,TweetDeck,FALSE,FALSE,0,0
992874943359737856,2018-05-05T21:13:27Z,242378825,corpoelecmerida,@enzorendo2 @LMOTTAD Caso remitido al personal de guardia para su atención.,TweetDeck,FALSE,FALSE,0,0
992865947940741120,2018-05-05T20:37:43Z,242378825,corpoelecmerida,"@nmargacon Procederemos informar el caso al Dpto. Correspondiente, para su atención a la brevedad. Gracias por escribirnos.",TweetDeck,FALSE,FALSE,0,0
992862766967947264,2018-05-05T20:25:04Z,242378825,corpoelecmerida,"@nmargacon Los datos que se le piden son campos obligatorios para gestionar reporte tanto sectorial como individual, si no posee contrato legal la invitamos a formalizar su servicio electrico.",TweetDeck,FALSE,FALSE,0,0
992858562182467584,2018-05-05T20:08:22Z,242378825,corpoelecmerida,@nmargacon Favor indique su NIC y Telef. de contacto para gestionar su caso.,TweetDeck,FALSE,FALSE,0,0
992560260492791808,2018-05-05T00:23:01Z,242378825,corpoelecmerida,"@mrtotomax @leoperiodista Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
992453156197060608,2018-05-04T17:17:25Z,242378825,corpoelecmerida,"@Justiciera75 @LMOTTAD Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
992453135825358848,2018-05-04T17:17:21Z,242378825,corpoelecmerida,"@Alextremet Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
992436165235134464,2018-05-04T16:09:55Z,242378825,corpoelecmerida,RT @mppeevzla: #NotiSen|| El Presidente @NicolasMaduro celebró con los chamberos y chamberas la incorporación del Joven Un millón al #PlanC…,TweetDeck,FALSE,TRUE,0,12
992436097933340672,2018-05-04T16:09:38Z,242378825,corpoelecmerida,RT @mppeevzla: Presidente @NicolasMaduro Aprobó 20 millones de #Petros para la creación del #BancoDigitalDeCriptomonedas de la Juventud #Pe…,TweetDeck,FALSE,TRUE,0,14
992425135381602304,2018-05-04T15:26:05Z,242378825,corpoelecmerida,RT @NicolasMaduro: 🎵 Alza la mano panita 🎶 Gracias a estos grandes de la música que se sumaron con todo el ritmo a esta gira por la prosper…,TweetDeck,FALSE,TRUE,0,1918
992425014812127232,2018-05-04T15:25:36Z,242378825,corpoelecmerida,RT @NicolasMaduro: Hace 9 años el Comandante Chávez les llevó sonrisas y alegrías a los niños y niñas de la patria con el lanzamiento del P…,TweetDeck,FALSE,TRUE,0,3174
992424959363420160,2018-05-04T15:25:23Z,242378825,corpoelecmerida,"RT @NicolasMaduro: #ANUNCIO | Aprobamos el inicio del primer Banco Digital de Criptomonedas para los jóvenes, y le asignamos 20 millones de…",TweetDeck,FALSE,TRUE,0,2228
992424865348153344,2018-05-04T15:25:00Z,242378825,corpoelecmerida,RT @NicolasMaduro: El Carnet de la Patria ha sido un milagro. Gracias a él encontramos a 700 mil jóvenes que no estudiaban y no estaban tra…,TweetDeck,FALSE,TRUE,0,2056
992400785437790208,2018-05-04T13:49:19Z,242378825,corpoelecmerida,"#Ahora Presente avería en Cto Caño Zancudo afectando sectores; Sta Elena de Arenales, Panamericana, La Azulita, Guachizón, San Rafael de Alcazar, Guayabones. Agradecemos su comprensión @LMOTTAD",TweetDeck,FALSE,FALSE,1,2
992217131906424832,2018-05-04T01:39:33Z,242378825,corpoelecmerida,"@meetandpotatoes Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
992214919335604224,2018-05-04T01:30:45Z,242378825,corpoelecmerida,@nellysgc Por favor diríjase a la oficina comercial más cercana a su residencia para mayor información. Gracias por escribirnos. @LMOTTAD,TweetDeck,FALSE,FALSE,0,0
992207231566405632,2018-05-04T01:00:12Z,242378825,corpoelecmerida,"@GearnnetteL @elsapito_ula Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. No manejamos tiempo exacto de solución. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
992183328160845824,2018-05-03T23:25:13Z,242378825,corpoelecmerida,"@elsapito_ula Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,1,0
992125532476145664,2018-05-03T19:35:34Z,242378825,corpoelecmerida,"@Yheizzi @CORPOELECinfo En estos momentos continúan los trabajos en el sector, a la brevedad posible será recuperado el servicio en su totalidad.",TweetDeck,FALSE,FALSE,0,0
992121252692316160,2018-05-03T19:18:34Z,242378825,corpoelecmerida,"@DECANO_ARQ_ULA En estos momentos continúan los trabajos en el sector, a la brevedad posible será recuperado el servicio en su totalidad.",TweetDeck,FALSE,FALSE,0,0
992108502448529408,2018-05-03T18:27:54Z,242378825,corpoelecmerida,@jjaviert @YhonnelORU Nuestro personal operativo continua labores de recuperación del servicio para el sector. Ofrecemos disculpas por molestias.,TweetDeck,FALSE,FALSE,0,0
992108380708835328,2018-05-03T18:27:25Z,242378825,corpoelecmerida,@GarraChavista @JEHYSONGUZMAN @dcabellor Nuestro personal operativo continua labores de recuperacion del servicio para el sector. Ofrecemos disculpas por molestias.,TweetDeck,FALSE,FALSE,0,0
992105731573862400,2018-05-03T18:16:53Z,242378825,corpoelecmerida,@YhonnelORU Nuestro personal operativo continua labores de recuperacion del servicio para el sector. Ofrecemos disculpas por molestias.,TweetDeck,FALSE,FALSE,0,0
